,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Чего не найти в легковом автомобиле?,Стен,Крыши,Порогов,Окон
1,Какое ученое звание использует в своем сценическом имени эстрадный артист Алексей Лебединский?,Профессор,Академик,Кандидат наук,Доцент
2,Какое блюдо самое популярное в Узбекистане?,Плов,Галушки,Вареники,Блины
3,Вдоль какой реки тянется Речная зона спортивных объектов олимпийского Лондона?,Темза,Мерси,Трент.,Медуэй
4,Какой артист сыграл роль лейтенанта Коломбо в одноименном детективном сериале?,Питер Фальк,Шон Коннери,Ричард Левинсон,Терри-Томас
5,В честь учёного из какой страны назван химический элемент Гадолиний?,Финляндия,Россия,Италия,Швеция
6,"Чьи это слова: ""Надолго оставит в России великие следы эта эпопея Севастополя, которой героем был народ русский""?",Л. Толстой,Д. Лихачёв,К. Паустовский,А. Толстой
7,Какое из этих произведений о Великой Отечественной войне не принадлежит перу Василя Быкова?,"""Сашка""","""Знак беды""","""Сотников""","""Карьер"""
8,"Кто из этих исторических деятелей имел звание ""Генерал армий США""?",Джон Першинг,Дуайт Эйзенхауэр,Дуглас Макартур,Джордж Паттон
9,Какое произведение чешского композитора Йиржи Бенды чаще всего исполняют на панихидах?,"""Граве""","""Аллегро""","""Жалобы Бенды""","""Жалобы Аминты"""
