,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,На каком континенте находится пустыня Сахара?,Африка,Америка,Европа,Антарктида
1,"Какое слово пропущено в отрывке из стихотворения «Когда б вы знали, из какого сора растут ..., не ведая стыда»?",Стихи,Грибы,Цветы,Леса
2,Какая форма правления принята в Израиле?,Парламентская республика,Президентская республика,Теократическая республика,Смешанная республика
3,Без чего не приготовить традиционный венский штрудель?,Яблоко,Вишня,Груша,Картофель
4,"Кто автор фразы: ""Чтобы спасти Россию, нужно сжечь Москву!""?",Кутузов,Багратион,Суворов,Наполеон
5,Какой музыкальный темп соответствует спокойному шагу?,Анданте,Престо,Аллегро,Виваче
6,Кто впервые начал изготавливать стекло?,Древние египтяне,Шумеры,Ассирийцы,Древние индийцы
7,Медалей какого достоинства российская сборная завоевала больше всех на Олимпиаде в Лондоне?,Бронза,Платина,Золото,Серебро
8,В каком соборе можно заметить эффект «шепчущей галлереи»?,"Святого Павла, Лондон","Святого Стефана, Вена","Святого Вита, Прага","Святого Марка, Венеция"
9,"Что/кого захотел отведать небесный медведь, согласно мифологии коми, из-за чего навсегда спустился на землю?",Горох,Муравьёв,Мёд,Женщину
