,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто стал супругом Чио-Чио-сан?,Лейтенант Пинкертон,Поручик Ржевский,Капитан Врунгель,Корнет Оболенский
1,Как называется корейская валюта?,Вона,Донг,Юань,Иена
2,Что измеряют амперметром?,силу тока,сопротивление,напряжение,разность потенциалов
3,"Флаг какого государства взят за основу символа ""Международного Красного Креста""?",Швейцария,Дания,Финляндия,Норвегия
4,Героям какого рассказа А. П. Чехова установлен памятник в Ялте в Крыму?,«Дама с собачкой»,«Лошадиная фамилия»,«Дорогая собака»,«Тонкий и толстый»
5,В какой губернии отмечали праздник Свистопляски?,В Вятской,В Курской,В Ярославской,В Тульской
6,Какая южноамериканская страна решила объявить войну фашистской Германии за полтора месяца до ее капитуляции?,Аргентина,Бразилия,Колумбия,Боливия
7,"Актерский дебют Владимира Высоцкого состоялся в 1959 году в фильме Василия Ордынского ""Сверстницы"", в котором он сыграл эпизодическую роль, сказав лишь...","""Сундук и корыто""","""Вносите мебель""","""Кушать подано""","""Правее давай!"""
8,При каком Папе Римском был провозглашен догмат о папской непогрешимости?,Пий IX,Александр VII,Адриан VI,Бенедикт IV
9,Как называются на юге Франции низкорослые вечнозелёные заросли кустарников или полукустарников?,Гарига,Сапфир,Денеб,Липовка
