,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Что, согласно известному выражению, было с индюком до того, как он попал в суп?",Он думал,Он сплетничал,Он пел,Он зашёл на Рождество
1,Какое дерево изображено на гербе города Липецк?,Липа,Осина,Сосна,Береза
2,Какая из этих стран не граничит с Германией?,Венгрия,Дания,Швейцария,Бельгия
3,Памятник из какого материала со временем может покрыться патиной и позеленеть?,Из бронзы,Из мрамора,Из гипса,Из гранита
4,Какая из этих змей - неядовитая?,Медянка,Песчаная эфа,Ехидна,Носатая гадюка
5,Какая страна считается родиной современного типа цирка?,Франция,Шотландия,Россия,Китай
6,Какое из этих государств не принимало участия в Северной войне?,Королевство Франция,Королевство Ирландия,Речь Посполитая,Османская империя
7,Как закончил свою жизнь король Франции Генрих IV?,Заколот ножом в своей карете,Ранен копьем в рыцарском турнире,Скончался от воспаления легких,Задушен подушкой
8,Кто был сыном бога солнца Гелиоса и океаниды Климены?,Фаэтон,Эндимион,Филоктет,Эдип
9,Какой французский авиатор построил первый гидросамолет?,Анри Фабр,Луи Блерио,Габриэль Вуазен,Поль Корню
