,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой фрукт не относится к цитрусовым?,киви,грейпфрут,лайм,лимон
1,Какое животное присутствует на гербе Австралии?,кенгуру,коала,панда,дикая собака динго
2,Какой город в рок-опере «Юнона и Авось» был целью путешествия Резанова?,Сан-Франциско,Стамбул,Лондон,Каир
3,Какую кинокомедию снял НЕ Леонид Гайдай?,«Берегись автомобиля»,«Деловые люди»,«Спортлото-82»,«За спичками»
4,"Какое растение относится к тому же семейству, что и редька?",Хрен ,Чеснок ,Фасоль ,Лук 
5,Сколько ног у улитки?,Одна,Две,Три,Ни одной
6,Какой президент США поздравил по телевизору советский народ в новогоднюю ночь вместо Генерального секретаря ЦК КПСС?,Рейган,Буш-старший,Кеннеди,Клинтон
7,Какой город является «силиконовой долиной» Нидерландов?,Эйндховен,Маастрихт,Утрехт,Энсхеде
8,Что есть у грибов?,Гифа,Кладодий,Мандибула,Дендрит
9,"Какую карточную масть раньше называли ""клуши""?",Пики,Бубны,Трефы,Черви
