,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Сочетание каких двух карт называется марьяжем?,король и дама,туз и король,валет и дама,король и валет
1,Как называется верхняя палата Российского парламента?,Совет Федерации,Сенат,Дума,Палата Представителей
2,Какую пьесу написал Максим Горький?,Васса Железнова,Асса Соловьева,Инесса Ульянова,Масса Исакова
3,Какая страшная болезнь передается при укусах мухи цеце?,Сонная болезнь,Энцефалит,Болезнь легионеров,Желтая лихорадка
4,Какой из этих соборов превосходит по высоте пирамиду Хеопса?,Кёльнский,Петропавловский,Успенский,Софийский
5,В течение какого срока Дж. Россини написал оперу «Севильский цирюльник»?,13 дней,13 лет,13 недель,13 месяцев
6,К победе в какой из этих славных битв «приложил руку» грек Фемистокл?,При Саламине,При Платеях,При Марафоне,При Фермопилах
7,Женская сборная какой страны еще не была олимпийским чемпионом по кёрлингу?,Китай,Великобритания,Швеция,Канада
8,Как называется местное нарушение кровоснабжения органа или ткани?,Ишемия,Стаз,Аноксия,Гипоксия
9,Сколько зайцев добыли персонажи картины В. Г. Перова «Охотники на привале»?,Одного,Двух,Ни одного,Трёх
