,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто такой или что такое сбитень?,Старинный горячий напиток,Нокаутированный боксёр,Хорошо сложённый жеребец,Военный лётчик-неудачник
1,Где находится Катманду?,в Непале,в Индии,в Китае,в Бутане
2,Какой из перечисленных цветов нельзя назвать ахроматическим?,Красный,Белый,Серый,Черный
3,"Какой из городов России в 2009 году заявил о намерениях стать ""культурной столицей России""?",Пермь,Санкт-Петербург,Екатеринбург,Москва
4,Что в переводе с латыни означает «собирающийся уходить»?,Абитуриент,Магистр,Бакалавр,Аспирант
5,"Как называется разновидность шляпы, которую носит герой Пола Хогана в приключенческой комедии «Данди по прозвищу ""Крокодил""»?",Акубра,Федора,Трибли,Панама
6,Как называется бархатистое покрытие из шоколада для тортов?,Велюр,Атлас,Вельвет,Плюш
7,"""Индийская колесница ратха"", ""птица Рух без головы"", ""башня"", ""утёс"". К чему относятся эти выражения?",Шахматная ладья,Острова в океане,Египетские пирамиды,Тадж-Махал
8,"Какой актёр, снимавшийся в фильме ""Офицеры"", участвовал в боях за освобождение Вены, Будапешта и Бухареста?",Г. Юматов,В. Пушкарёв,В. Дружников,Е. Весник
9,"Кто из этих великих людей написал работу «О тенях идей», посвященную развитию человеческой памяти?",Джордано Бруно,Галилео Галилей,Леонардо да Винчи,Рене Декарт
