,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как заканчивается фраза, прозвучавшая в фильме «Гараж», «У верблюда два горба…»?",Потому что жизнь — борьба!,Между ними — голытьба!,Такова его судьба!,Он стирает пот со лба!
1,"Какой день в Шотландии называют Днём кукушки, а в Испании — Днём болвана?",1 апреля,1 января,1 марта,1 сентября
2,Какая каша стала в 80-е годы названием подмёток модной тогда обуви?,манная,рисовая,перловая,овсяная
3,"Как называется маленький ковшик, в котором подают жюльен?",«Кокотница»,«Кокетка»,«Кокарда»,«Кокошник»
4,Как японцы обычно обращаются к своему учителю?,Сэнсэй,Икебана,Самурай,Камикадзе
5,С кожей какого цвета принято изображать индуистского бога Кришну согласно значению его имени?,Синий,Красный,Жёлтый,Зелёный
6,Кого из персонажей сказки о Дюймовочке зоолог назвал бы хрущом?,майского жука,крота,сына жабы,паука
7,Как назывался город Алма-Ата до 1921 г.?,Верный,Гордый,Твердый,Крепкий
8,С восхождениями какой звезды был связан древнеегипетский календарь?,Сириус,Фомальгаут,Вега,Арктур
9,При каком числе жителей населенный пункт в Дании может претендовать на отнесение к категории города?,От 250 чел.,От 500 чел.,От 1000 чел.,От 750 чел.
