,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что вызывает приливы в океанах Земли?,Луна,Киты,Юпитер,Марс
1,"Кто из британских принцев, по существующему на сегодняшний день положению, наследует корону?",Чарльз,Эндрью,Уильям,Генри
2,Какого цвета диагональный крест на флаге Шотландии?,Белый,Черный,Голубой,Золотой
3,"Жанр какой своей картины В. В. Верещагин описал так — «если не считать ворон, это натюрморт...»?",«Апофеоз войны»,«После атаки»,«Шипка-Шейново»,«Побеждённые. Панихида»
4,Кто из этой четверки советских гос. и парт. деятелей вошел в историю как примкнувший к трем остальным?,Шепилов,Маленков,Молотов,Каганович
5,"Какой знак препинания ученый-лингвист А. А. Барсов в книге ""Российская грамматика"" называет ""молчанкой""?",Тире,Многоточие,Скобки,Точку
6,Что произошло перед началом строительства Брестской крепости в 1833 году?,На месте крепости разрушили старый Брест,Умер Николай I,Началась война России с Пруссией,Родился Александр II
7,"Где укрылся отряд Спартака, бежав из Капуи?",Везувий,Апулия,Палермо,Киликия
8,"Как расшифровывается аббревиатура ""SOS"" — сигнал о бедствии на корабле?",Никак,Save Our Spirits,Save Our Ship,Save Our Souls
9,"Какой собор католической церкви постановил избирать римских пап исключительно конклавом кардиналов, а не совместным решением духовенства и светской знати?",Латеранский собор 1059 года,Второй Никейский собор 787 года,Константинопольский собор 1285 года,Вьеннский собор 1311–1312 годов
