,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называлось средневековое орудие пытки?,"""Испанский сапог""","""Русский лапоть""","""Итальянская сандалия""","""Немецкий башмак"""
1,Что украшает шпиль петербургского Адмиралтейства?,Кораблик,Серп и молот,Звезда,Крест
2,Кого можно увидеть рядом с поэтом Батюшковым на памятнике в Вологде?,Коня,Собаку,Няню,Музу
3,Какой из этих грибов появляется в лесу сразу после таяния снега?,Строчок,Сыроежка,Груздь,Опенок
4,В какой из этих стран чемпионат мира по футболу проходил только один раз?,Великобритания,Германия,Мексика,Италия
5,Какое из этих существ не относится к паукообразным?,Водомерка,Фаланга,Скорпион,Клещ
6,"Кто был одним из первых ведущих праздничной программы «Голубой огонек», созданной в 1962 году?",М. Ножкин,Ю. Николаев,И. Кириллов,А. Райкин
7,"От каких двух греческих слов образовано название костюма ""скафандр""?",Лодка и человек,Храм и человек,Сосуд и человек,Шар и человек
8,У какого писателя есть потрясающая фраза: «Писать на самом деле очень просто — ты садишься перед пишущей машинкой и начинаешь истекать кровью»?,Э. Хемингуэй,Э. М. Ремарк,А. Солженицын,В. Шаламов
9,Кто формально был последним императором Византии?,Андрей Палеолог,Фома Палеолог,Константин Палеолог,Дмитрий Палеолог
