,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как драматург Александр Островский назвал одну из своих пьес?,«Бешеные деньги»,«Сумасшедшие бабки»,«Свихнувшиеся доходы»,«Умопомрачительная валюта»
1,Какого из этих святых обычно изображают с ключами от Рая?,Пётр,Павел,Лука,Иосиф
2,Как называется одна из фигур танца краковяк?,Голубец,Бигос,Фляк,Гуляш
3,"Устье какой из этих рек расположено севернее, чем её исток?",Нил,Волга,Днепр,Инд
4,"Кто говорил о себе «Я гибок, как угорь, подвижен, как ящерица, и всегда за работой, как белка»?",Вольтер,Наполеон,Хичкок,Дали
5,Что сделали с анатомической коллекцией Казанского университета в 1824 году?,Похоронили,Продали,Сожгли,Подарили
6,"В чем отличие зонтика ""катабрелла"" от обычного зонта?",Ручка крепится на плече,Складной,Сделан из металла,У него нет спиц
7,Кто сыграл роль Ганнибала Лектора в фильме «Ганнибал: Восхождение»?,Ингеборга Дапкунайте,Настасья Кински,Кира Найтли,Милла Йовович
8,"Что не является одной из составляющих трёхкомпонентной структурной модели психики, разработанной Зигмундом Фрейдом?","""Иное""","""Оно""","""Сверх-Я""","""Я"""
9,"Как назывался первый гипотетический суперконтинент на Земле, существовавший 3,6–2,8 млрд лет назад?",Ваальбара,Ур,Пангея,Кенорланд
