,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что можно найти внутри ореховой скорлупы?,ядра,снаряды,пули,патроны
1,"Кто является ведущим телевизионной программы ""Сам себе режиссер""?",Лысенков,Крылов,Парфенов,Гуревич
2,Как называется самая известная картина Эдварда Мунка? ,«Крик» ,«Плач» ,«Стон» ,«Вой» 
3,"Что получится, если синус угла разделить на его косинус?",тангенс,котангенс,секанс,косеканс
4,За какую команду НХЛ выступает Александр Овечкин?,Вашингтон Кэпиталз,Питтсбург Пингвинс,Филадельфия Флайерз,Сан-Хосе Шаркс
5,Какое из этих слов пишется раздельно?,(в)придачу,(в)добавок,(в)накладе,(в)догонку
6,Официальная столица Боливии,Сукре,Ла-Пас,Асунсьон,Лима
7,Одним из основателей какого направления в философии был Эрнст Мах?,Эмпириокритицизм,Неопозитивизм,Прагматизм,Экзистенциализм
8,"В каком падеже употреблено слово ""чаю"" в словосочетании ""налить чаю""?",Партитив,Поссесив,Локатив,Просекутив
9,Кому из женщин-пилотов Формулы-1 единственной за всю историю удалось набрать очки в зачёт чемпионата мира?,Лелла Ломбарди,Мария-Тереза де Филлипс,Джованна Амати,Дезире Уилсон
