,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что рекомендуется сделать с пуговицами перед стиркой одежды?,Расстегнуть,Пришить,Застегнуть,Отпороть
1,Что доказал Джон Уайлс?,Теорему Ферма,Теорему Пифагора,Теорию конца света,Теорему о сумме углов треугольника
2,Кто пел баркаролы?,Гондольеры,Трубочисты,Тореадоры,Пажи
3,Как называлось самое крупное воинское подразделение армии Древнего Рима?,Легион,Манипула,Когорта,Центурия
4,В какое время суток происходит действие сцены картины Рембрандта «Ночной дозор»?,Днём,Вечером,Ночью,Утром
5,"Кто из этих российских императоров не носил ни усов, ни бороды?",Александр I,Николай II,Николай I,Петр I
6,Какое животное вырабатывает амбру?,Кашалот,Кабарга,Голубой кит,Изюбрь
7,Какую из этих стран не омывает Сиамский залив?,Лаос,Камбоджу,Вьетнам,Таиланд
8,В каком из перечисленных государств за поцелуй в общественном месте грозит тюремный срок или штраф в размере 100 тысяч долларов?,Индонезия,Вануату,Камбоджа,Филиппины
9,"В каком жанре написана опера В. А. Моцарта ""Дон Жуан""?",Веселая драма,Грустная легенда,Забавная трагедия,Печальная комедия
