,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой клавиши не найдешь на современной стандартной клавиатуре ноутбука?,F13,Num Lock,Fn,Pause Break
1,"Какую роль исполнила Фаина Раневская в фильме ""Небесный тихоход"" (режиссер С. Тимошенко, 1945)?","Военный врач, профессор медицины",Летчица,"Журналистка газеты ""Пионерская правда""",Медсестра
2,Кто убил на дуэли Михаила Юрьевича Лермонтова?,Мартынов,Мартьянов,Мартинсон,Мартынюк
3,Кто такой Радамес из оперы Дж. Верди?,Начальник дворцовой стражи,Верховный жрец,Царь египетский,Отец Аиды
4,В 1991 году был издан указ об обмене 50-и и 100-рублёвых купюр. Какой срок был отведён для этой операции?,3 дня,3 года,3 месяца,3 недели
5,Режиссёр какого из этих вестернов Клинт Иствуд?,"""Непрощённый""","""Дикая банда""","""Ровно в полдень""","""Искатели"""
6,"В период правления какого киевского князя появился первый сборник правовых норм под названием ""Русская Правда""?",Ярослав Мудрый,Владимир Мономах,Владимир Красное Солнышко,Изяслав Ярославич
7,Кто автор поэтической строки «Я лиру посвятил народу своему»?,Некрасов,Пушкин,Тургенев,Тютчев
8,Ради съемок в каком фильме Кристиан Бэйл похудел более чем на 28 килограмм?,"""Машинист""","""Престиж""","""Эквилибриум""","""Американский психопат"""
9,Где оставляет подарки испанский Дед Мороз?,На подоконнике,В ботинках,На пороге,Под кроватью
