,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как звали героя романа Лермонтова ""Герой нашего времени""?",Печорин,Чичиков,Чацкий,Онегин
1,Сколько когтей у домашней кошки?,18,16,22,20
2,"Назовите фамилию учителя грамматики, который преподавал у Ивана Фёдоровича Шпоньки?",Деепричастие,Глагол,Наречие,Причастие
3,Сколько было сестер Плеяд в древнегреческом мифе?,7,13,11,9
4,Кем была Констанция Бонасье в услужении у королевы Анны Австрийской?,Кастелянша,Секретарша,Гофмейстерина,Камеристка
5,Чайка какого цвета является эндемиком России (встречается на северо-востоке Сибири в тундре на озёрных островках)?,Розовая,Синяя,Жёлтая,Зелёная
6,Столицей какого государства является город Тхимпху?,Бутан,Бенин,Белиз,Бруней
7,Основателем королевской или княжеской династии какой страны стал бывший маршал Франции?,Швеции,Андорры,Бельгии,Монако
8,В каком году в программу Олимпийских игр был впервые включен хоккей на траве?,1908,1952,1992,1936
9,Какая из этих аминокислот является ароматической?,Тирозин,Лейцин,Метионин,Аспарагин
