,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой цвет имеет плазма крови человека?,Жёлтый,Белый,Красный,Зелёный
1,"Как заканчивается мысль Чехова: «Если жена тебе изменила, то радуйся, что она изменила тебе, а не ...»?",Отечеству,Человечеству,Себе,Принципам
2,Кого Дмитрий Гуров называл «Низшая раса!» в рассказе «Дама с собачкой»?,Женщин,Слуг,Жену.,Нищих
3,Какой древнеегипетский фараон построил первую пирамиду?,Джосер,Хафра,Снофру,Хуфу
4,Какая карточная масть старше остальных в преферансе?,Черви,Бубны,Пики,Трефы
5,Как назывался высший военный полководческий орден периода Великой Отечественной войны?,Орден «Победа»,Орден Суворова,Орден Кутузова,Орден Славы
6,Кто командовал парадом войск Красной Армии 7 ноября 1941 г.?,Артемьев,Буденный,Жуков,Конев
7,Какой из этих самолетов был разведчиком?,Су-12,Су-7,Су-9,Су-27
8,Какую формулу имеет хромовая кислота?,H2CrO4,H3CrO4,HCrO3,H4Cr2O7
9,"По какой причине погиб Джон Смит, незабвенный друг рассказчика, в произведении Марка Твена ""Среди духов""?",Жена заговорила его до смерти,Объелся жареной индейкой в День благодарения,Его укусила бешеная собака,"Его заманили в ловушку ""голоса"""
