,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Когда отмечается день ВДВ в России?,2 августа,28 мая,22 июня,27 марта
1,Какая наука изучает живые клетки?,Цитология,Вирусология,Бальнеология,Сейсмология
2,Кто принимал парад Победы на Красной площади в 1945 году?,Жуков,Рокоссовский,Сталин,Калинин
3,Как звали итальянского композитора и скрипача Вивальди?,Антонио,Людвиг,Вольфганг,Джузеппе
4,"Кто написал «Камаринскую», о которой П. И. Чайковский сказал, что в ней «заключена вся русская симфоническая музыка»?",М. И. Глинка,М. П. Мусоргский,А. П. Бородин,Н. А. Римский-Корсаков
5,Какое из этих грузинских вин - белое?,Цинандали,Киндзмараули,Оджалеши,Хванчкара
6,"Какую военную операцию назвали ""Суворов""?",Освобождение Смоленска,Освобождение Белоруссии,Освобождение Белгорода,Освобождение Сталинграда
7,Кого или что Леонид Семаков в своей песне назвал зеленогорбыми верблюдами?,туристов,волны,холмы,черепах
8,Кто был противником Юлия Цезаря в гражданской войне 49—45 годов до н. э. в Древнем Риме?,Гней Помпей,Гай Скрибоний Курион,Зенодор,Марк Антоний
9,"Кто автор этих строк: «Легкой жизни я просил у Бога, Легкой смерти надо бы просить!»?",Иван Тхоржевский,Владимир Солоухин,Вольфганг Гёте,Омар Хайям
