,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как называется повесть Н. В. Гоголя, рассказывающая о жизни запорожских казаков?",«Тарас Бульба»,«Страшная месть»,«Сорочинская ярмарка»,«Ночь перед Рождеством»
1,"Как называется море, все берега которого принадлежат Турции?",Мраморное,Мертвое,Черное,Желтое
2,В какой стране находится озеро Балхаш?,Казахстан,Китай,Россия,Молдавия
3,Где отметил свой 56-й год рождения Джеймс Кэмерон?,На дне Байкала,На Южном полюсе,На вершине Эвереста,На МКС
4,Кем был по профессии первый известный олимпийский чемпион древности?,Повар,Воин,Сапожник,Крестьянин
5,Что является причиной ятрогенного заболевания?,Неправильные действия врача,Инфекция,Травмы,Неправильное поведение больного
6,"Какая киностудия сняла мультфильм «Ишь ты, Масленица!»?",Арменфильм,Киевнаучфильм,Рижская киностудия,Союзмультфильм
7,"Как можно перевести с древнееврейского имя ""Елизавета""?",Заклинающая Богом,Несущая веру,Источающая свет,Дарующая покой
8,В каком из перечисленных государств за поцелуй в общественном месте грозит тюремный срок или штраф в размере 100 тысяч долларов?,Индонезия,Вануату,Камбоджа,Филиппины
9,"Какому русскому аристократу, покровителю Людвига ван Бетховена, была посвящена знаменитая симфония №5?",Графу Андрею Разумовскому,Князю Карлу фон Ливену,Генералиссимусу Александру Суворову,Князю Николаю Репнину-Волконскому
