,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как Н. В. Гоголь поступил с рукописью второго тома «Мёртвых душ»?,Сжёг,Подарил другу,Сдал в макулатуру,Увековечил в камне
1,Как заканчивается русская пословица «Знает кошка…»?,чьё мясо съела,чьё молоко выпила,чью мышь поймала,чьи обои порвала
2,Какой балет написал Дмитрий Шостакович?,«Болт»,«Винт»,«Серп и молот»,«Рабочий и колхозница»
3,Про какой математический знак спела в одной из своих песен Земфира?,Бесконечность,Умножение,Деление,Пустое множество
4,Кого или что изобразил на картине «Владимирка» художник Левитан?,дорогу,деревню,крестьянку,икону
5,Какой хореографический ансамбль в 2011 году получил международную медаль «Пять континентов» ЮНЕСКО?,имени Моисеева,«Берёзка»,«Казаки России»,«Узоры»
6,Какое созвездие самое маленькое по площади?,Южный Крест,Треугольник,Малый Пёс,Дельфин
7,На чьем концерте в 1974 году в «Мэдисон Сквер Гарден» Джон Леннон в последний раз выступил на сцене?,Элтона Джона,Чака Берри,Боба Дилана,Стиви Уандера
8,Какое оружие предназначено для силового пробивания рыцарских лат?,Эсток,Протазан,Кхопеш,Сарисса
9,На каком острове находился дворец Снежной королевы?,Шпицберген,Саутгемптон,Врангеля,Гренландия
