,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какая ветка стоит на столе героини песни Валерия Залкина ""Запах сирени""?",Одинокая,Пушистая,Душистая,Красивая
1,В какой части тела находится конъюнктива?,Глаз,Ухо,Лёгкие,Сердце
2,В какой области находится Великий Устюг — родина Деда Мороза?,Вологодской,Архангельской,Псковской,Новгородской
3,Какой из символов означает знак бесконечности?,∞,∩,≈,∑
4,"Эмблема какого спортивного общества была на костюме, в который переодели царя в фильме ""Иван Васильевич меняет профессию""?","""Динамо""","""Спартак""","""Зенит""","""Локомотив"""
5,Кого использует бог Брахма как средство передвижения?,Лебедя,Слона,Орла,Быка
6,"Чем, с точки зрения ботаники, является плод миндаля?",Сухой костянкой,Бобом,Ложной костянкой,Орехом
7,"Какое название получил мирный договор 1762 года, согласно которому Россия вышла из Семилетней войны?",Петербургский мир,Прусский мир,Прутский мир,Петровский мир
8,При изготовлении какого из этих сплавов основными металлами являются олово или свинец?,Баббит,Победит,Манганин,Томпак
9,Код национальной валюты какого государства SOS?,Сомали,Киргизия,Судан,Таджикистан
