,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какое из этих существ не относят к головоногим?,Кайман,Каракатица,Кальмар,Октопус
1,Кто в своей деятельности иногда применяет душ Шарко?,Медики,Шахтеры,Автомойщики,Банщики
2,Сколько подвигов совершил Геракл?,12,10,11,13
3,Кто из перечисленных является греческой богиней памяти?,Мнемозина,Ариадна,Персефона,Фетида
4,Мировой рекорд по какому показателю держит Синий мост в Санкт-Петербурге?,Ширине,Высоте,Длине,Весу
5,В каком году была открыта станция московского метро «Юго-Западная»?,В 1963,В 1975,В 1983,В 1991
6,Какой город команда «Ак Барс» представляет на соревнованиях по хоккею с шайбой?,Казань,Челябинск,Барнаул,Саранск
7,Ионы какого металла принимают непосредственное участие в механизме мышечного сокращения?,Кальций,Железо,Натрий,Цинк
8,Сколько раз сборная СССР по футболу была серебряным призером чемпионата Европы?,3,1,2,0
9,"Какой кинофильм, в котором сыграл ведущую роль будущий президент США Рональд Рейган, номинировался на премию Оскар?","""Кингз Роу""","""Дорога на Санта-Фе""","""Любовь в прямом эфире""","""Партнер из Теннесси"""
