,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какое из перечисленных прилагательных произошло от древнерусского слова, определявшего знающего и опытного человека?",Вежливый,Осторожный,Игривый,Разговорчивый
1,Кто не играл за футбольный клуб ЦСКА?,Дмитрий Булыкин,Дейвидас Шемберас,братья Березуцкие,Ролан Гусев
2,"Завершите рекомендацию Козьмы Пруткова: ""Если хочешь быть красивым, поступи ...""",В гусары,Соответствующе,В университет,В кавалергарды
3,"Как называют домашних животных, которых человек содержит у себя в доме для общения и получения положительных эмоций?",Животные-компаньоны,Адфективные животные,Комнатные животные,Эмоциональные акцепторы
4,Какой придаточной пазухи нет у человека?,Скуловая,Клиновидная,Лобная,Верхнечелюстная
5,"Какому поэту принадлежат такие строки: «Едва касались мы до чаши наслажденья, Но юных сил мы тем не сберегли»?",М. Ю. Лермонтов,А. С. Пушкин,Е. А. Баратынский,К. Ф. Рылеев
6,У какой птицы самый длинный клюв в мире?,Австралийский пеликан,Колпица,Журавль-красавка,Большой тукан
7,Какую из этих актрис звали не Вера?,Крепкогорская,Пашенная,Холодная,Марецкая
8,В каком из перечисленных городов Германии не проходили матчи футбольного турнира на летних Олимпийских играх 1972 года?,Вюрцбург,Аугсбург,Регенсбург,Нюрнберг
9,"Как в японской мифологии называется гигантский сом, который вызывает землетрясения и живёт в грязи под Японскими островами?",Онамадзу,Исонадэ,Сёдзё,Райдзю
