,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как заканчивается русская пословица: «Выбирай жену не в хороводе, а…»?",В огороде,В походе,По моде,На заводе
1,Как расшифровывается сокращение ЖК в описании современных телевизоров?,Жидкие кристаллы,Живой кинескоп,Жёсткое крепление,Жёлтая коробка
2,Кто автор текста песни «Миллион алых роз»?,Андрей Вознесенский,Илья Резник,Андрей Дементьев,Лариса Рубальская
3,Для лечения какого органа применяют нитроглицерин?,Сердца,Селезёнки,Печени,Желудка
4,"На гербе какого государства изображен орел, сидящий на цветущем кактусе?",Мексики,Аргентины,Бразилии,США
5,Что делает царь Пётр I на картине Сурикова «Утро стрелецкой казни»?,сидит на коне,сидит на троне,стоит с кнутом,стоит в карете
6,На каком языке слово «салями» означает «колбаса»?,на итальянском,на финском,на немецком,на французском
7,Что коллекционировал германский канцлер Отто фон Бисмарк?,градусники,курительные трубки,пивные кружки,велосипеды
8,"Назовите страну, где находится самый длинный в мире действующий железнодорожный туннель",Япония,Англия-Франция,Швейцария,США
9,Кто не побывал в гостях у М. Горького на Капри?,С. Морозов,В. Ленин,Ф. Шаляпин,И. Бунин
