,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Куда сначала надо смотреть, переходя дорогу в России, если нет светофора?",Налево,Вниз,Назад,Направо
1,В доме под каким номером жил Шерлок Холмс?,221b,221а,219а,223b
2,Как называется выступающая за плоскость фасада часть помещения?,Эркер,Альков,Мезонин,Патио
3,В какой области академик Андрей Сахаров получил Нобелевскую премию?,Сохранение мира,Химия,Физика,Литература
4,"На флаге какой из стран нет последовательного сочетания белой, синей и красной полос?",Македония,Словения,Словакия,Россия
5,Какой художник рисовал с натуры Анну Ахматову?,Амедео Модильяни,Пабло Пикассо,Поль Сезанн,Сальвадор Дали
6,Кто был сыном афинского царя Эгея?,Тесей,Персей,Геракл,Ясон
7,"Где 6 августа 1915 года произошла контратака при отражении немецкой газовой атаки, известная как «атака мертвецов»?",Осовец,Данциг,Брест-Литовск,Новогеоргиевск
8,Какой город есть в Ираке?,САМАРРА,САРРАТОВ,ВОЛГОГРАДД,АСТРАХАНЬ
9,Какое понятие объединяет российского музыканта Кирилла Иванова и французского математика Марена Мерсенна?,Простое число,Золотое сечение,Теория хаоса,Квадратура круга
