,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какой ученый открыл три закона, лежащие в основе классической механики?",Ньютон,Лейбниц,Архимед,Ломоносов
1,Под каким названием более известны инфразвуковые волны микробаромы?,«Голос моря»,«Вопль реки»,«Звук океана»,«Крик озера»
2,Какое атмосферное явление является оптическим?,Мираж,Роса,Снег,Смерч
3,Кто из участников группы ABBA является блондинкой?,Агнета,Бенни,Бьёрн,Фрида
4,"Какой должна быть температура горячей воды, идущей из водозаборного крана, согласно СанПин?",От 60 °С и до 75 °С,От 50 °С и до 60 °С,От 75 °С и до 90 °С,От 90 °С и до 100 °С
5,Сколько миллионов человек по приблизительным оценкам составляет число погибших со стороны СССР во Второй Мировой войне? ,27,20,17,23
6,Чего боится аматофоб?,Пыли,Клоунов,Кошек,Времени
7,"Как называется венгерская ""копейка""?",Филлер,Пара,Эре,Баня
8,Какое из перечисленных животных является рыбой?,Батизавр,Шинизавр,Геозавр,Зонозавр
9,"Кто из советских футболистов, олимпийских чемпионов 1988 года, выступал за бакинский клуб ""Нефтчи""?",Игорь Пономарёв,Юрий Савичев,Владимир Татарчук,Игорь Добровольский
