,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой переулок Москвы воспел Владимир Высоцкий?,Большой Каретный,Средний Кисловский,Нижний Сусальный,Малый Дровяной
1,Сколько минут в 26 часах?,1560,2600,412,260
2,"Какой день недели будет 1 декабря, если 1 ноября пришлось на понедельник?",Среда,Вторник,Суббота,Четверг
3,Какого цвета крест на государственном флаге Швеции?,Желтого,Красного,Белого,Зеленого
4,Сборная какой страны чаще других становилась победителем Золотого кубка КОНКАКАФ по футболу?,Мексика,Коста-Рика,Гондурас,США
5,"Кто озвучивал Фрекен Бок в м/ф ""Малыш и Карлсон""?",Фаина Раневская,Лидия Смирнова,Татьяна Пельтцер,Рина Зеленая
6,Что находится на самом верху Эйфелевой башни?,Офис Эйфеля,Музей башни,Подсобное помещение,Ресторан
7,"Кем приходилась президенту США Джеймсу Бьюкенену Хэрриет Лэйн — первая женщина, которую стали называть «первой леди»?",Племянница,Дочь,Жена,Мать
8,В каком созвездии находится Крабовидная туманность?,Телец,Лисичка,Геркулес,Феникс
9,"Какой из перечисленных фильмов в 2015 году включен ЮНЕСКО в список из пяти фильмов, которые составили фестиваль мировых шедевров?","""Земля"" А. П. Довженко","""Броненосец Потемкин"" С. М. Эйзенштейна","""Тихий Дон"" С. А. Герасимова","""Калина красная"" В. М. Шукшина"
