,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как в советское время называли закрытые учреждения?,Почтовый ящик,Почтовое отделение,Почтовый индекс,Почтовый вагон
1,Борт какого из этих судов не приспособлен для перевозки грузов?,Буксир,Танкер,Сухогруз,Баржа
2,"Кто написал строки: ""Не жалею, не зову, не плачу...""?",Есенин,Пушкин,Лермонтов,Блок
3,На какой из перечисленных современных монет РФ можно увидеть двуглавого орла?,1 рубль.,10 копеек,50 копеек,1 копейка
4,Как прежде назывался украинский город Хмельницкий?,Проскуров,Шепетовка,Станислав,Екатеринослав
5,Какая боксёрская организация считается самой значимой во всём мире?,WBC,WBO,WBA,IBF
6,Кто из пушкинских персонажей произносит эти слова: «Все говорят: нет правды на земле. Но правды нет — и выше»?,Сальери,Моцарт,Дон Гуан,Вальсингам
7,Какой из этих типов судов относят к судам со смешанным парусным вооружением?,Бригантина,Барк,Бриг,Фрегат
8,"Как назывался гладиатор, вооруженный трезубцем и петлей?",Лаквеарий,Эсседарий,Секутор,Мирмиллон
9,Музыка какого композитора легла в основу гимна Европейского союза?,Л. ван Бетховена,В. Моцарта,Ф. Шопена,А. Шнитке
