,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как Урфин Джюс называл своих деревянных солдат?,дуболомы,частоколы,соснопилы,долбоклюи
1,Какую одежду предпочитал Илья Ильич Обломов?,халат,фрак,сюртук,мундир
2,Что Лермонтов в стихотворении «Бородино» назвал избитым?,кивер,полк французов,барабан,старую шутку
3,Кто из этих животных не делает запасов на зиму?,Заяц,Крот,Мышь-полевка,Белка
4,В какой стране находится скальный город Петра?,Иордания,Сирия,Ливан,Иран
5,От латинского названия какой краски происходит слово «миниатюра»?,Красной,Желтой,Синей,Зеленой
6,"Какого голландского тренера называют творцом ""тотального футбола""?",Ринус Михелс,Луи ван Галь,Гус Хиддинк,Дик Адвокат
7,Кто был первым дважды лауреатом Нобелевской премии?,Мария Склодовская-Кюри,Лайнус Полинг,Фредерик Сенгер,Джон Бардин
8,Какая из этих рыб не относится к двоякодышащим?,Целакант,Рогозуб,Чешуйчатник,Протоптер
9,В каком году в чемпионате Формулы-1 впервые за всю историю в первых 7 гонках победили 7 разных пилотов?,2012,1997,2001,2007
