,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как заканчиваются строки детского стишка Маршака «Эй, не стойте слишком близко…»?","Я тигрёнок, а не киска",Я народная артистка,Я огромная сосиска,Я такая приколистка
1,"Из чего, судя по названию, готовится грузинское блюдо лобио?",фасоль,баранина,курица,красный перец
2,Какого государственного языка нет в Швейцарии?,Швейцарского,Немецкого,Французского,Итальянского
3,Кто в фильме «Кавказская пленница» произносит фразу «А хорошо жить — ещё лучше»?,Балбес,Трус,Бывалый,Шурик
4,Галстуки какого цвета носят пионеры Вьетнама?,красного,жёлтого,синего,зелёного
5,Самая высокая гора какой страны называется Говерла?,Украина,Белоруссия,Казахстан,Армения
6,В каком году был основан город Припять?,в 1970 году,в 1670 году,в 1870 году,в 1770 году
7,Из какого материала сделан монумент Родина-мать в Киеве?,Нержавеющая сталь,Титан,Легированный сплав,Дюралюминий
8,Кто в июне 1812 года вручил русскому двору ноту с объявлением войны?,Жак Лористон,Шарль Морис де Талейран-Перигор,Арман Луи де Коленкур,Луи де Нарбонн
9,"Какой из этих композиторов, представителей Нидерландской школы, жил и творил позже остальных?",Орландо ди Лассо,Якоб Обрехт,Йоханнес Окегем,Гийом Дюфаи
