,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой артист оригинального жанра сыграл Швондера в кинофильме «Собачье сердце»?,Р. А. Карцев,В. Н. Винокур,Е. В. Петросян,М. С. Евдокимов
1,"Как определяется страна, в которой будет проводиться очередной песенный конкурс «Евровидение»?","Страна, чей представитель выиграл конкурс в предыдущем году",По результатам зрительского голосования,"Очередная страна из списка стран-участниц, упорядоченного по алфавиту",По результатам жеребьевки
2,"Из чего сделаны окна во дворце морского царя в сказке ""Русалочка"" Г. Х. Андерсена?",Янтарь,Стекло,Алмазы,Слюда
3,Кто зимой 1941 года не был эвакуирован из Московского зоопарка?,бурый медведь,азиатский лев,амурский тигр,полярный волк
4,В состав какого федерального округа РФ входит Еврейская автономная область?,Дальневосточный,Уральский,Сибирский,Южный
5,Какая американская актриса вышла замуж за князя Монако Ренье?,Грейс Келли,Джейн Фонда,Мэрилин Монро,Глория Свенсон
6,Где снимался фильм Звягинцева «Левиафан»?,Мурманская область,Псковская область,Астраханская область,Владимирская область
7,Какой из этих видов попугаев вымер?,Таитянский какарики,Краснохвостый сине-желтый ара,Белоспинный лори,Императорский амазон
8,"Какой известный ученый создал первый кристаллографический трактат, назвав его ""Новогодний дар. О шестиугольных снежинках""?",Иоганн Кеплер,Исаак Ньютон,Николай Коперник,Микеланджело
9,Кто из перечисленных ирландских монархов был первым правителем средневекового королевства Бреги?,Аэд Слане,Диармайт мак Кербайлл,Айлиль Арфист,Коналл Лаэг Брег
