,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Кто считает, что ""коньяк клопами пахнет""?",Пессимист,Программист,Пацифист,Оптимист
1,"Какие актеры сыграли главных героев в комедийном боевике ""Час пик"" (1998 г., режиссер Бретт Ратнер), а также в двух его фильмах-продолжениях?",Джеки Чан и Крис Такер,Митхун Чакраборти и Мартин Лоуренс,Богдан Ступка и Уилл Смит,Дженнифер Энистон и Эдди Мерфи
2,"Какой из английских акронимов означает ""Боже мой""?",OMG,THX,DIY,LOL
3,С какой частотой вращения выпускалось большинство грампластинок в 70-80 годы в СССР?,33 об/мин,78 об/мин,16 об/мин,45 об/мин
4,Классическое название пеллагры — «болезнь трёх Д». Что из перечисленного не является симптомом пеллагры?,Диатез,Дерматит,Диарея,Деменция
5,"Где в XIII веке возникло слово ""рубль""?",В Новгороде,В Москве,В Ярославле,В Киеве
6,Какую партию Александр Скрябин впервые включил в симфоническую поэму «Прометей»?,света,запаха,тишины,пишущих машинок
7,Какой из этих видов мухоморов является съедобным?,Мухомор серо-розовый,Мухомор королевский,Мухомор пантерный,Мухомор порфировый
8,В каком веке была впервые провозглашена независимость Швейцарии?,XIII,XV,XIV,XII
9,"Какой поэт XIX века остался в истории русской литературы благодаря стихотворению со словами: «Раз, два, три, четыре, пять, вышел зайчик погулять…»?",Фёдор Миллер,Алексей Апухтин,Алексей Иванов-Классик,Дмитрий Веневитинов
