,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как в переводе на русский язык называлась группа Пола Маккартни?,"""Крылья""","""Ноги""","""Клювы""","""Головы"""
1,Какая жена не числилась на довольствии товарища Сухова?,Фатима,Зухра,Гюльчатай,Лейла
2,"Как в наше время называют небольшое устройство, предназначенное для облегчения и усовершенствования жизни человека?",Гаджет,Виджет,Портлет,Сервлет
3,"В какую сторону ночью идут люди, если Полярная звезда всегда справа от них?",На запад,На север,На юг,На восток
4,Чем по сути является небулайзер?,Ингалятор,Инъектор,Релаксатор,Массажер
5,Среди граждан какой страны Латинской Америки наибольшее количество лауреатов Нобелевской премии?,Аргентина,Мексика,Колумбия,Бразилия
6,"Как зовут этого мультипликационного персонажа, популярного в начале 20-ых годов?",Felix the Cat,Nosy the Cat,Simon the Cat,Sam the Cat
7,"Какие события 1630 года легли в основу романа австрийского писателя Л. Перуца ""Парикмахер Тюрлюпэн""?",День одураченных,Тарасова ночь,Мадридский мир,Основание города Бостона
8,"Кто изображён на картине ""L. H. O. O. Q."" художника Марселя Дюшана, считающегося одним из основоположников концептуального искусства?",Джоконда с усами и бородой,"Девочка на шаре, катящаяся по Берлинской стене",Мадонна с гранатами и автоматом Калашникова,"Венера, рождающаяся из лужи нефти"
9,Что из перечисленного не является рангом спортсмена в японской борьбе сумо?,Макуноути,Ёкодзуна,Сэкивакэ,Комусуби
