,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как звали первого президента США Вашингтона?,Джордж,Томас,Дуайт,Авраам
1,Какое число соответствует Ямало-Ненецкому АО на автомобильном номерном знаке?,89,63,02,77
2,"Как в настоящее время называется город, где на плоту в 1807 году был подписан Тильзитский мир?",Советск,Севастополь,Северодвинск,Находка
3,"Кого нет среди персонажей оперы Джакомо Пуччини ""Богема""?",Скульптора ,Художника,Поэта,Философа
4,Какому государству принадлежала флотилия Непобедимая армада?,Испания,Англия,Португалия,Франция
5,У кого из этих иллюзионистов настоящее имя Коткин?,Дэвид Копперфильд,Гарри Гудини,Игорь Кио,Амаяк Акопян
6,Какой минерал имеет голубой цвет?,Эвклаз,Гроссуляр,Спессартин,Рубеллит
7,"Греческое название какого украшения обязано своим появлением слову ""электричество""?",Янтаря,Жемчуга,Алмазов,Изумруда
8,В какую геологическую эру возник фотосинтез?,Архей,Катархей,Протархей,Палеозой
9,Какого доллара никогда не было? ,Мадагаскарского,Эфиопского,Цзяо-Чжоу,Монгольского
