,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Название какого вида спорта означает «мяч в воздухе»?,Волейбол,Баскетбол,Футбол,Гандбол
1,Кто из этих фантастов родился раньше?,Г. Уэллс,С. Лукьяненко,А. Азимов,Р. Шекли
2,Какой врач занимается проблемами сердца?,кардиолог,эндокринолог,ревматолог,офтальмолог
3,Кто автор оперы «Снегурочка»?,Римский-Корсаков,Прокофьев,Мусоргский,Бородин
4,В каком городе Минской области находится Белорусский автомобильный завод?,Жодино,Молодечно,Слуцк,Борисов
5,Какая из этих птиц не относится к семейству ибисов?,Витютень,Колпица,Красноногий ибис,Каравайка
6,На территории скольких государств велись военные действия во время Второй Мировой войны?,40,48,44,32
7,Как зовут китайского мифологического Царя Обезьян?,Сунь Укун,Тянь Мынь,Гао Лян,Дай Шуан
8,"Кому принадлежат эти слова: ""Бог создал женщину, чтобы приручить мужчину""?",Вольтер,Гомер,Екклезиаст,Софокл
9,Какой из этих московских мостов стоит не на основном русле Москвы-реки?,Садовнический,Бережковский,Шелепихинский,Новоспасский
