,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,У чего нет пролётов?,у крыла птицы,у Дворцового моста,у лестницы здания,у железнодорожного пути
1,В каком фильме снялась маленькая Кристина Орбакайте?,«Чучело»,«Завтра была война»,«31 июня»,«Потерянное время»
2,Что такое deadline (дедлайн)?,Крайний срок,Метод лечения,Манера поведения,Стиль одежды
3,Кому Шахерезада рассказывала сказки?,Шахрияр,Харун-ар-Рашид,Шахземан,Шах Акбар
4,Суточная потребность в каком витамине наименьшая?,D,C,B1,A
5,Во что играют герои романа Ф. М. Достоевского «Игрок»?,В рулетку,В кости,В шахматы,В карты
6,Какая богиня считается прародительницей японского императорского рода?,Аматэрасу,Амэ-но удзумэ,Каннон,Идзанами
7,Что из перечисленного не относится к фосфорным удобрениям?,сильвинит,преципитат,томасшлак,костяная мука
8,Какой художник разорился и умер в бедности из-за разрушения Вандомской колонны во время Парижской коммуны?,Гюстав Курбе,Камиль Писсарро,Теодор Руссо,Эжен Делакруа
9,Названия всех без исключения полнометражных фильмов какого режиссера состоят из одного слова?,Андрей Звягинцев,Александр Сокуров,Алексей Учитель,Андрей Тарковский
