,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Чем зарабатывала на жизнь прачка?,стиркой,воспитанием детей,готовкой,уборкой
1,Какому произведению А. С. Пушкина название было дано редактором публикации после смерти поэта?,"""Дубровский""","""Капитанская дочка""","""Руслан и Людмила""","""Медный всадник"""
2,Как назывался план нападения на Польшу в 1939 году?,Вейс,Блэйк,Блау,Грей
3,В каком году в России был введен григорианский календарь?,1918,1582,1752,1924
4,"Кем был Риголетто, заглавный герой оперы Дж. Верди?",Шут,Граф,Трубадур,Бандит
5,Как называется достоинство монеты (ее нарицательная цена)?,Номинал,Гурт,Аверс,Реверс
6,Возбудителем какого из этих заболеваний является вирус?,Полиомиелит,Дизентерия,Туляремия,Менингит
7,Какая из этих кислот сильнее?,Марганцовая,Ортофосфорная,Синильная,Сернистая
8,Какой островок в Японии называют «Островом кроликов»?,Окуносима,Авадзи,Курахаси,Касадо
9,Какие два московских вокзала являются транзитными и напрямую соединены между собой?,Курский и Белорусский,Павелецкий и Курский,Белорусский и Киевский,Ленинградский и Рижский
