,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как называется деревня, в которой из-за отсутствия ""Фэйри"" вечные проблемы с мытьем посуды?",Виллабаджо,Виллариба,Простоквашино,Гадюкино
1,Где находится крестообразная связка?,Колено,Пах,Шея,Нижняя челюсть
2,"Выражением какого эффекта является ""красное смещение"" в астрономии?",Доплера,Кеплера,Браге,Хиггса
3,"Среди каких птиц различают ""левухов"" и ""правухов""?",Среди голубей,Среди гусей,Среди пустельг,Среди кур
4,"Какой композитор написал для своей оперы арию, в которой есть слова «О, дайте, дайте мне свободу, Я свой позор сумею искупить»?",А. П. Бородин,П. И. Чайковский,М. П. Мусоргский,М. И. Глинка
5,"На каком острове Петр I заложил крепость, с которой началось строительство Санкт-Петербурга?",Заячий,Васильевский,Подзорный,Каменный
6,Какой турецкий футбольный клуб выигрывал Кубок УЕФА?,«Галатасарай»,«Трабзонспор»,«Фенербахче»,«Бешикташ»
7,Какому животному в 1919 году благодарные жители Алабамы поставили памятник?,жуку-долгоносику,кролику,мустангу,индейке
8,Сколько всего пирамид обнаружено в Египте?,118,74,96,35
9,Сколько женщин стали Героями Советского Союза времён Великой Отечественной войны?,87,51,123,155
