,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какое происхождение имеет слово «саквояж»?,Французское,Итальянское,Английское,Немецкое
1,Какую передачу вела Арина Шарапова?,«Модный приговор»,«Фазенда»,«Пока все дома»,«Контрольная закупка»
2,Какая птица пугает на рассвете своим криком призрак отца Гамлета в трагедии Шекспира?,петух,кукушка,ворона,жаворонок
3,Как автомобилисты называют прерыватель-распределитель зажигания?,трамблёр,жиклёр,стартёр,дроссель
4,Какое государство на африканском континенте обладает самым большим населением?,Нигерия,Египет,Эфиопия,ЮАР
5,"Кому принадлежит высказывание ""человек - мера всех вещей""?",Протагору,Демокриту,Конфуцию,Сократу
6,Какая система счета была у древних Майя?,Двадцатиричная,Десятичная,Двоичная,Двенадцатиричная
7,Сколько пар ребер у домашней кошки?,13,14,11,12
8,Какие цвета имел первый флаг Российской империи (1858-1883)?,"Черный, желтый, белый","Красный, белый,синий","Белый,синий, красный","Белый, голубой"
9,Где в 6 в. до. н. э. возникли древнегреческие колонии Фасис и Диоскуриада?,Западная Грузия,Берег Крыма,Район Туапсе,Таманский п-ов
