,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто является автором романа «Как закалялась сталь»?,Николай Островский,Антон Чехов,Иван Тургенев,Фёдор Достоевский
1,Чему равны 5400 секунд?,Полутора часам,Двум часам,Получасу,Часу
2,От какого слова произошло название российской валюты?,Рубить,Работать,Грубо,Быль
3,"Кого имел в виду Наполеон, заявив: ""Англичане промахнулись по мне в Париже 3 нивоза, но они не промахнулись в Петербурге!""",Павел I,Александр II,Николай I,Петр III
4,Как в Древнем Риме называли многоквартирный дом?,Инсула,Триклиний,Ларарий,Импловий
5,Чего не было на огромном пассажирском дирижабле «Гинденбург»?,Бильярдной,Рояля из алюминия,Душевых кабин,Курительного салона
6,"Какое государство расположено сразу в северном, южном, западном и восточном полушариях?",Кирибати,Ванауту,Соломоновы острова,Фиджи
7,Кто из этих ученых предложил структуру двойной спирали ДНК?,Дж. Уотсон и Ф. Крик,Л. Полинг и Р. Кори,М. Перутц,Дж. Кендрью
8,"Какой стиль не является частью ""сталинского ампира""?",Рококо,Барокко,Ампир эпохи Наполеона,Ар-деко
9,"Какой музыкальный продюсер является автором концепции, известной как «стена звука»?",Фил Спектор,Берри Горди,Рик Рубин,Джордж Мартин
