,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой вид транспорта существует?,Линейка,Циркуль,Транспортир,Лекало
1,"Членов какого рыцарского ордена называли ""храмовниками""?",Тамплиеров,Меченосцев,Госпитальеров,Иоаннитов
2,Отцом чего называют русского конструктора Игоря Сикорского?,вертолёта,гидросамолёта,дирижабля,парашюта
3,Какой из этих русских городов славился своими звонкими колокольчиками?,Валдай,Тверь,Калуга,Волоколамск
4,Какой химический элемент имеет более выраженные металлические свойства?,Калий,Магний,Алюминий,Висмут
5,Какой московский театр стал первым местом работы Владимира Высоцкого?,Драматический театр им. А.С. Пушкина,Театр миниатюр,Театр драмы и комедии на Таганке,"Театр ""Современник"""
6,Где родился художник И. Репин?,Чугуев,Купянск,Изюм,Харьков
7,Образ какого известного датчанина был воплощён Олегом Табаковым в спектакле «Копенгаген» Миндаугаса Карбаускиса?,Нильса Бора,Ганса Христиана Андерсена,Сёрена Кьеркегора,Арне Якобсена
8,При строительстве какого объекта был впервые применён проходческий щит?,Тоннель под Темзой,Московский метрополитен,Тоннель под Ла-Маншем,Парижский метрополитен
9,"Какое из перечисленных математических понятий активно применяется в биоинформатике, геномике и эволюционной биологии?",Расстояние Хэмминга,Расстояние Махаланобиса,Расстояние Фреше,Расстояние Кульбака — Лейблера
