,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как в кибернетике называется устройство, о котором ничего неведомо?",Черный ящик,Черный xод,Черная метка,Черная дыра
1,Как называется баня в Японии?,Сэнто,Сауна,Хаммам,Термы
2,Что обычно не указывается в билетах поездов дальнего следования?,Номер локомотива,Номер вагона,Номер места,Номер состава
3,Какая самая маленькая клетка человека?,Сперматозоид,Гепатоцит,Лимфоцит,Нейрон
4,Какой праздник отмечают евреи в память о спасении от истребления в Персии?,Пурим,Йом Кипур,Шавуот,Песах
5,Какой цвет отсутствует на флаге Кабардино-Балкарии?,Красный,Голубой,Белый,Зелёный
6,Кто командовал парадом войск Красной Армии 7 ноября 1941 г.?,П. А. Артемьев,И. С. Конев,Г. К. Жуков,С. М. Буденный
7,Какое армейское новшество возникло раньше?,Колесница,Железные боевые орудия ,Конница,Сабля
8,"Какой спутник Солнечной системы имеет атмосферу более плотную, чем на Земле?",Титан,Энцелад,Европа,Тритон
9,"К какому подвиду медведей принадлежал медведь Барт, один из самых известных зверей-киноактёров?",Кадьяк,Гобийский бурый медведь,Сибирский бурый медведь,Гризли
