,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто из этих поэтов был блондином?,С. А. Есенин,А. А. Ахматова,А. А. Блок,В. В. Маяковский
1,"Сколько в мире ""цветных"" морей?",4,3,5,2
2,"Как начинается одно из стихотворений Есенина «Ах, как много на свете... »?",Кошек,Женщин,Горя,Песен
3,За футбольную сборную какой страны выступает Дидье Дрогба?,Кот-д’Ивуар,Гана,Сенегал,Камерун
4,Какой элемент таблицы Менделеева имеет атомный номер 14?,Кремний,Магний,Сера,Алюминий
5,"Какое изделие В. Лошак, внесения которого в Книгу рекордов Гиннесса добивались 2,5 года, стало, по мнению художницы, ""победой наших национальных традиций""?",Гигантский валенок,Дымковский великан-медведь,Затейливый красавец-кокошник,Многослойная матрёшка
6,Что получили все граждане Турции согласно закону от 21 июня 1934 года?,Фамилии,Паспорта,Участки земли,Право на голосование
7,В соавторстве с каким художником Иван Айвазовский написал картину «Прощание Пушкина с морем»?,С Репиным,С Крамским,С Суриковым,С Перовым
8,Кем был Николай Пунин?,историком искусства,правоведом,флористом,балетмейстером и кукловодом
9,За какого советского физика и математика в 1975 году вопреки воле отца вышла замуж Ле Ву Ань — дочь вьетнамского государственного деятеля Ле Зуана?,Виктор Маслов,Людвиг Фаддеев,Николай Боголюбов,Анатолий Логунов
