,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Где находится Тауэр, старинный замок-тюрьма, а ныне музей?",Лондон,Париж,Вашингтон,Белфаст
1,Какое число расположено в 180 градусах от 5 на традиционном циферблате?,11,2,9,6
2,В битве за какой город прославилась Жанна Д`Арк?,Орлеан,Руан,Париж,Реймс
3,Как по-другому называют архимедову силу?,Выталкивающая,Инерции,Тяжести,Трения
4,"О каком памятнике, стоящем в Лондоне, Герцен сказал: «Дурной памятник — дурному человеку»?",Нельсону,Шерлоку Холмсу,Кромвелю,Ньютону
5,Какая птица не относится к попугаеобразным?,Бананоед,Нестор,Ара,Лори
6,"Кем был Гордий (завязавший гордиев узел) до того, как его избрали Фригийским царем?",Крестьянином,Воином,Мореплавателем,Ремесленником
7,Какой из этих периодов был раньше?,Ордовик,Палеоген,Мел,Четвертичный
8,"Какая итальянская песня легла в основу известного русского романса ""Пой, ласточка, пой...""?","""Vieni sul mar"" (""Приди к морю"")","""Torna a Surriento"" (""Вернись в Сорренто"")","""Rondine al nido"" (""Гнездо ласточки"")","""Canta pe`me"" (""Пой мне"")"
9,На территории какого московского монастыря расположен Центральный музей древнерусской культуры и искусства имени Андрея Рублёва?,Спасо-Андроников,Высоко-Петровский,Новодевичий,Донской
