,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется наименьшая из судовых шлюпок?,Тузик,Шарик,Мурзик,Полкан
1,"Какая опера рассказывает трагическую историю о кокетливой цыганке, влюбленном солдате и тореадоре?",Кармен,Мадам Баттерфляй,Дон Жуан,Паяцы
2,"Название какого произведения прозвучало в телеграмме, посланной Остапом Бендером Корейко?","""Братья Карамазовы""","""Война и мир""","""Отцы и дети""","""Обыкновенная история"""
3,"Кто был королем и Дании, и Англии, и Норвегии?",Кнуд Великий,Эдуард Исповедник,Альфред Великий,Артур
4,"Как называется второй по значимости после ""Лейкерс"" баскетбольный клуб Лос-Анджелеса?","""Клипперс""","""Эвеланш""","""Мэверикс""","""Трэшшерс"""
5,Сколько раз футбольный клуб «Зенит» был чемпионом СССР?,1,6,3,5
6,"Какое министерство возглавлял Пётр Столыпин, когда стал председателем Совета министров Российской империи?",Министерство внутренних дел,Военное министерство,Министерство финансов,Министерство путей сообщения
7,Кто из этих французских просветителей приезжал в Россию по приглашению Екатерины II?,Дени Дидро,Вольтер,Жан-Жак Руссо,Шарль Луи Монтескье
8,"Чьи эти слова: ""Когда сомневаешься-говори правду""?",Марк Твен,Уильям Шекспир,Барон Мюнхгаузен,Генрих Гейне
9,Песню на чьи стихи напевал за пианино герой В. Тихонова в фильме «Доживем до понедельника»? ,Николай Заболоцкий,Александр Блок,Борис Пастернак,Сергей Есенин
