,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какая из этих птиц ""курлыкает""?",Журавль,Курица,Канарейка,Кукушка
1,Какое из данных государств граничит с Украиной?,Словакия,Турция,Болгария,Чеxия
2,Какая птица своим обликом вдохновила создателей венецианских карнавальных масок с длинным носом?,ибис,вальдшнеп,удод,цапля
3,Что означает одна из самых распространённых немецких фамилий — Мюллер?,Мельник,Мясник,Кузнец,Гончар
4,Какой из Людовиков принял Конституцию во Франции и стал конституционным монархом?,XVI,XV,XIV,XVII
5,Кто сыграл роль Миледи во французско-итальянской версии фильма «Три мушкетера» 1961 года?,Милен Демонжо,Катрин Денёв,Мишель Мерсье,Перретт Прадье
6,"Название какого насекомого в буквальном переводе с английского звучит как ""Дракон-муха""?",Стрекоза,Оса,Слепень,Бабочка
7,На какой из этих гор находится статуя Христа-Искупителя?,Корковадо,Бандейра,Тумук-Умак,Жарагуа
8,Отзвук произведения какого автора использовал Пушкин в первой строке первой главы «Евгения Онегина»?,Крылов,Барков,Державин,Лафонтен
9,"Какое из этих деревьев в народе не называют ""бесстыдницей""?",Катальпа бигнониевидная,Земляничник мелкоплодный,Эвкалипт шаровидный,Платан восточный
