,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что является символом Парижа?,Эйфелева башня,Тауэр,Медный всадник,Статуя свободы
1,"Что математики обозначают отрезком прямой, направление которой показано стрелкой?",вектор,медиану,синус,интеграл
2,"Какое вещество осядет на дно, если его налить в стакан с водой?",Ртуть,Керосин,Бензин,Оливковое масло
3,Топазов какого цвета не существует?,Тёмно-фиолетовый,Золотисто-розовый,Винно-жёлтый,Голубой
4,Последний акт какой из этих опер Пуччини остался незавершенным?,"""Турандот""","""Виллисы""","""Ласточка""","""Тоска"""
5,Какого фронта не было при наступательной операции РККА во время Великой Отечественной войны?,Смоленский,Резервный,Западный,Калининский
6,"Какой футбольный клуб становился победителем лиги чемпионов (кубка европейских чемпионов) УЕФА столько же раз, сколько Барселона, Манчестер Юнайтед и Ювентус, вместе взятые?",Реал (Мадрид),Бавария (Мюнхен),Ливерпуль,Милан
7,Кто носил имя Джордж Вильерс?,Герцог Бекингем,Герцог Сомерсет,Принц Уэльский,Герцог Мальборо
8,В какой стране находится самый длинный в мире действующий железнодорожный туннель?,Япония,Швейцария,Англия-Франция,США
9,Кто из художников дописал фигуру прогуливающейся по парку женщины на пейзаже Исаака Левитана «Осенний день. Сокольники»?,Н. П. Чехов,В. Д. Поленов,К. А. Коровин,Ф. О. Шехтель
