,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется расположение актеров на сцене в тот или иной момент спектакля?,Мизансцена,Бизаньсцена,Авансцена,Дизайнсцена
1,"Какой падеж отвечает на вопросы ""Кем? Чем?""?",Творительный,Винительный,Дательный,Родительный
2,Кто не имеет отношения к знаменитой Крейцеровой сонате?,Моцарт,Толстой,Крейцер,Бетховен
3,В какой из этих городов Новый год приходит раньше?,Красноярск,Новосибирск,Омск,Пермь
4,"Кому Сергей Есенин посвятил эти строки: «Ведь ты не знаешь, что такое жизнь, Не знаешь ты, что жить на свете стоит»?",Собаке Качалова,Софье Толстой,Галине Бениславской,Анне Изрядновой
5,Родиной какого музыкального инструмента является Бельгия?,Саксофон,Гобой,Аккордеон,Валторна
6,Кто из римских полководцев взял и разрушил Карфаген?,Сципион,Адриан,Марцелл,Метелл
7,В какой день ноября проводятся каждые четыре года выборы президента США?,В 1-й Вт после 1-го Пн,За 20 дн. до дня Благодарения,В 1-е воскресенье,В любой по решению Сената
8,Какому их этих кораблей Второй Тихоокеанской эскадры удалось добраться до русских портов после Цусимской катастрофы?,«Бравый»,«Адмирал Ушаков»,«Князь Суворов»,«Адмирал Нахимов»
9,Кто из этих простейших паразитов является ближайшим родственником всем известной инфузории-туфельки?,Балантидий,Лямблия,Дизентерийная эндамеба,Трипаносома
