,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какой спортивный термин  означает ""нарушение в ходе игры""?",Фол,Фул,Фал,Фан
1,Что из этого бывает только у млекопитающих?,Пупок,Пенис,Ключица,Копчик
2,К чему призывает композиция группы «Ундервуд»?,Следи за её левой рукой,Смотри за её нижней губой,"Узнай, что у неё с головой",Сыграй себе отбой
3,Что у моряков называется камбузом?,Кухня,Кладовая,Машинное отделение,Мостик капитана
4,Кто из этих композиторов не написал реквием?,Бетховен,Моцарт,Лист,Верди
5,Со сколькими странами граничит Швейцария?,5,6,3,4
6,Какое анатомическое образование соединяет между собой большие полушария головного мозга?,Мозолистое тело,Варолиев мост,Виллизиев круг,Стриатум
7,"Что герой Евгения Леонова из фильма Марка Захарова ""Обыкновенное чудо"" назвал самой необходимой вещью в дороге?",Яд,Коня,Пистолет,Водку
8,"Какой хоккеист, единственный в истории НХЛ, забросил за матч 5 шайб во всех возможных игровых ситуациях (в меньшинстве, в равенстве, в большинстве, буллит и в пустые ворота)?",Марио Лемье,Сидни Кросби,Марк Мессье,Уэйн Гретцки
9,Чем определялся цвет газетных марок?,Количеством пересылаемых газет,Скоростью пересылки,Дальностью пересылки,Стоимостью пересылаемых газет
