,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какого цвета поле герба Украины?,Синий,Белый,Красный,Розовый
1,Какой голос был у великого Лучано Паваротти?,Тенор,Баритон,Низкий бас,Высокий бас
2,С каким африканским государством граничит Израиль?,Египет,Марокко,Саудовская Аравия,Судан
3,"Кто в романе «Три мушкетёра» подписал письмо: «То, что сделал предъявитель сего, сделано по моему приказанию и для блага государства»?",Кардинал Ришелье,Герцог Бекингэм,Граф Рошфор,Король
4,Какую из этих династий современники называли «длинноволосыми королями»?,Меровинги,Валуа,Капетинги,Каролинги
5,Что является главным компонентом болотного газа?,Метан,Водород,Ацетилен,Сероводород
6,Какое из этих существ относится к ракообразным?,Мокрица,Скорпион,Клещ,Кивсяк
7,Какая из этих щелочей сильнее?,RbOH,LiOH,NaOH,KOH
8,"Какой режиссер снял телесериал ""Воспоминания о Шерлоке Холмсе""?",Игорь Масленников,Питер Хэммонд,Тоби Хэйнс,Эндрю Бернштейн
9,"Кто из швейцарских шоколатье изобрел первый шоколад, который таял во рту?",Родольф Линдт,Даниэль Питер,Рихард Шпрюнгли,Франсуа-Луи Кайе
