,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Кто или что «бежит, качается» в популярной детской песенке?",голубой вагон,красный богатырь,зелёная карета,серенький волчок
1,Сколько звезд на погоне старшины российской армии?,0,1,3,2
2,"Ток-шоу ""L-клуб"", кроме постоянного ведущего Леонида Ярмольника, вела…",Ксения Стриж,Жанна Агузарова,Юлия Михайлова,Юлия Меньшова
3,"Какой из городов России в 2009 году заявил о намерениях стать ""культурной столицей России""?",Пермь,Санкт-Петербург,Екатеринбург,Москва
4,Как называют 13-ю годовщину свадьбы?,Кружевная,Стальная,Бумажная,Фаянсовая
5,"Какую карточную комбинацию в покере называют ""Анна Курникова""?",Туз и король,Два короля,Два туза,Туз и дама
6,Какая русская мера вместимости для сыпучих тел больше?,Четверть,Ведро,Четверик,Гарнец
7,"Какая из перечисленных таксономических групп является классом, а не типом?",Насекомые,Моллюски,Губки,Плоские черви
8,Какая из этих стран не участвовала в Первой Мировой войне?,Голландия,Бразилия,Португалия,Япония
9,Какая птица изображена на флаге Уганды?,Журавль,Цапля,Аист,Выпь
