,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кого убил Каин?,Брата,Сына,Отца,Жену
1,Какой из этих городов - столица Татарстана?,Казань,Саранск,Уфа,Чебоксары
2,Сколько мачт у брига?,2,1,3,4
3,Где состоялась единственная встреча А. С. Пушкина с Г. Р. Державиным?,В лицее,В Болдине,В театре,В доме Державина
4,В каком швейцарском городе находятся сразу три замка?,Беллинцона,Ленцбург,Грюйер,Эгль
5,"Кто в фильме «Ирония судьбы, или С лёгким паром!» читает текст от автора?",Александр Ширвиндт,Александр Белявский,Андрей Мягков,Георгий Бурков
6,"«Не все зияния в душе можно заткнуть {ими}, к тому же есть {эти}, которые очень зло расширяют и углубляют эти зияния...» О чём ведёт речь Максим Горький?",Книги,Люди,Переезды,Склоки
7,"Актерский дебют Владимира Высоцкого состоялся в 1959 году в фильме Василия Ордынского ""Сверстницы"", в котором он сыграл эпизодическую роль, сказав лишь...","""Сундук и корыто""","""Вносите мебель""","""Кушать подано""","""Правее давай!"""
8,Какой город является столицей штата Аляска?,Джуно,Олбани,Остин,Кингстон
9,"Кому Сергей Есенин посвятил эти стихи: «В первый раз я запел про любовь, первый раз отрекаюсь скандалить»?",Августе Миклашевской,Зинаиде Райх,Айседоре Дункан,Галине Бениславской
