,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Сколько на Земле материков?,6,8,7,5
1,"Кто якобы сказал: ""А все-таки она вертится!""?",Галилей,Птолемей,Коперник,Бруно
2,Какого композитора Борис Пастернак считал своим кумиром и называл божеством?,Александр Скрябин,Сергей Прокофьев,Игорь Стравинский,Сергей Рахманинов
3,Какой древний народ строил зиккураты?,Шумеры,Греки,Мидийцы,Египтяне
4,Какое из этих произведений создано не Врубелем?,«Красный всадник»,«Демон сидящий»,«Девочка на фоне персидского ковра»,«Гамлет и Офелия»
5,"Сколько перьев у волана, согласно олимпийским правилам бадминтона?",16,14,12,10
6,Названия скольких штатов США на русском языке начинаются с буквы «А»?,6,5,4,7
7,"На какой планете изначально жили пацаки, согласно фильму ""Кин-дза-дза!""?",Хануд,Узм,Тентура,Плюк
8,Кто из перечисленных футболистов не был капитаном сборной России по футболу?,Руслан Нигматуллин,Игорь Семшов,Фёдор Смолов,Александр Мостовой
9,"Какая панк-рок-группа в 1990 году записала альбом под названием ""Дамы приглашаются в кавалерию служить лошадьми""?","""Панки по пьянке""","""Водопад имени Вахтанга Кикабидзе""","""Объект насмешек""","""Король и Шут"""
