,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется одна из фигур речи?,Гипербатон,Суперкалач,Макробулка,Мегабублик
1,Каково одно из условий предоставления больших панд в аренду зоопаркам других стран?,Рожденные детеныши являются собственностью КНР,Можно арендовать не более одной панды,Арендовать могут только сопредельные страны,Аренда не превышает пяти лет
2,Каким ремеслом в старину занимался скудельник?,Изготавливал горшки,Вырезал ложки,Строил избы,Клал печи
3,Как называется аптечный работник с высшим специальным образованием?,Провизор,Фармацевт,Фармаколог,Провайдер
4,В каком городе России ведется сборка автомобилей БМВ?,Калининград,Чебоксары,Ижевск,Выборг
5,"В какой стране вы находитесь, если вы «woo» на диалекте Wu?",Китай,КНДР,Япония,Вьетнам
6," С чем связано выражение ""шапочный разбор""?", С церковью, С погодой, С  торговлей, С модой
7,Какой из этих медикаментов относится к антибиотикам?,Клацид,Пироксикам,Нимесулид,Омез
8,Кто из героев впервые произносит фразу «Понедельник начинается в субботу» в одноименной повести братьев Стругацких?,Виктор Корнеев,Кристобаль Хунта,Александр Привалов,Янус Полуэктович Невструев
9,"Кто стал одним из героев сборной Италии на чемпионате мира по футболу 2006 года, забив решающий пенальти в ворота сборной Франции в финале?",Фабио Гроссо,Франческо Тотти,Андреа Пирло,Лука Тони
