,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"В какую страну совершили в 30-х годах рекордный беспосадочный перелёт Чкалов, Байдуков и Беляков?",США,Китай,Аргентина,Австралия
1,Как называют неторопливый бег лошади?,Трусца,Рысь,Иноходь,Галоп
2,Кого традиционно считают одним из создателей храма Василия Блаженного в Москве?,Постника,Феофана Грека,Даниила Черного,Федора Коня
3,Каким из этих произведений С.Дали нельзя полюбоваться в художественном музее?,«Андалузский пёс»,«Постоянство памяти»,«Поэзия Америки»,«Атомная Леда»
4,"Какого боксера называют ""панчер""?",Нокаутера,Супертяжеловеса,Левшу,Правшу 
5,Какая из этих видов акул питается исключительно планктоном?,Китовая,Длиннокрылая,Тигровая,Акула-нянька
6,Назовите административный центр (столицу) штата Флорида,Таллахасси,Сакраменто,Майами,Джуно
7,Какое сражение считается самой большой битвой на море новой эры?,Ютландское сражение,Битва за Мидуэй,Фолклендский бой,Цусимское сражение
8,Кто был натурщицей Б. М. Кустодиева для картины «Русская Венера»?,Дочь,Сестра,Жена,Кухарка
9,Сколько всего комбинаций триплетов существует в генетическом коде?,64,81,Более 400,20
