,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что из перечисленного - сорт яблок?,Штрейфлинг,Шейпинг,Спиннинг,Тримминг
1,Какое кондитерское изделие традиционно делают в Европе к Рождеству?,пряничный домик,тульский пряник,ромовую бабу,марципановую свинку
2,Что изображено на флаге Финляндии?,Крест,Звёзды,Круг,Полосы
3,Кто в России устанавливает порядок организации и проведения государственной экспертизы проектной документации и результатов инженерных изысканий?,Правительство Российской Федерации,Главгосэкспертиза,Минстрой России,Ростехнадзор
4,"Как заканчивается название книги сказок Бориса Заходера ""Мартышкино ...""?",Завтра,Позавчера,Вчера,Послезавтра
5,Произведение с каким названием есть у писателя Б. Шлинка?,"""Чтец""","""Сочинитель""","""Слушатель""","""Литератор"""
6,"Что означает слово Эбола, давшее название болезни?",Название реки,Фамилия первого заболевшего,Название города,Фамилия ученого-иммунолога
7,Какой противотуберкулёзный препарат был назван в честь французского криминального фильма «Мужские разборки»?,Рифимицин,Канамицин,Капреомицин,Амикацин
8,Кто из этих людей не был удостоен памятника в центральном сквере Ташкента?,Ислам Каримов,Карл Маркс,Тамерлан,Константин фон Кауфман
9,"Какое название на языке ацтеков носит ""Стена черепов"" — тип деревянной стойки или частокола для публичного выставления напоказ человеческих черепов?",Цомпантли,Цонтекоматль,Памитль,Тонтекоматль
