,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как правильно продолжить строчку стихотворения Михалкова «Спать ложился дядя Стёпа…»?,ноги клал на табурет,ночью видно за версту,съев на ужин винегрет,под подушкой пистолет
1,"Как называется один из конкурсов телеигры ""КВН""?",Домашнее задание,Контрольная работа,Работа над ошибками,Диктант
2,Как древнегреческие боги использовали амброзию?,ели,пили,дышали,надевали
3,"Какой город — конечный пункт маршрута фирменного поезда «Россия», отправляющегося из Москвы?",Владивосток,Ярославль,Санкт-Петербург,Киев
4,"«Говорит Москва!» — говорил Юрий Левитан. А где находился головной радиоузел, откуда велось вещание в 1941 - 1943 годах?",Свердловск,Москва,Новосибирск,Ташкент 
5,Как называлась первая работа творческого содружества Эмиля Брагинского и Эльдара Рязанова?,"""Берегись автомобиля""","""Старики-разбойники""","""Зигзаг удачи""","""Служебный роман"""
6,Сколько созвездий изображено на флаге Бразилии?,9,6,1,3
7,Кем Марта Скавронская была Петру I?,Женой,Любовницей,Сестрой,Племянницей
8,"Кто до Э. Рязанова, снявшего фильм «Жестокий романс», экранизировал пьесу Островского «Бесприданница»?",Я. Протазанов,И. Хейфиц,С. Эйзенштейн,А. Довженко
9,Где были изготовлены самые первые (из дошедших до нас) монеты?,Лидия,Израиль,Рим,Шумер
