,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой город является административным центром Приморского края?,Владивосток,Находка,Омск,Хабаровск
1,Какая из этих птиц откладывает самые крупные яйца?,Страус,Индейка,Лебедь,Пингвин
2,"Какое из этих произведений Пушкина не входит в ""Повести Белкина""?",Кирджали,Гробовщик,Метель,Барышня-крестьянка
3,Что является основным компонентом природного газа?,Метан,Бутан,Пропан,Этан
4,Во время правления какого императора Римская империя достигла наибольших пределов?,Траян,Август,Веспасиан,Марк Аврелий
5,Кто из этих великих путешественников родился раньше?,Марко Поло,Христофор Колумб,Фернан Магеллан,Васко да Гама
6,Какой музыкальный продюссер явил миру группу «The Beatles»?,Джордж Мартин,Кен Айнекен,Фил Чипперсфилд,Джо Браун
7,На флаге и гербе какого африканского государства изображён автомат Калашникова?,Мозамбик,Ботсвана,Замбия,Зимбабве
8,Кто был первым президентом ФИДЕ?,Александр Рюб,Макс Эйве,Фольке Рогард,Фридрик Олафссон
9,"Непосредственной  предшественницей какой сказки Шарля Перро является сказка Джамбаттисты Базиле «Солнце, Луна и Талия»?",«Спящая красавица»,«Красная шапочка»,«Кот в сапогах»,«Золушка»
