,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как называется флешмоб, который запустил Иван Ургант в поддержку Станислава Черчесова?",«Усы надежды»,«Брови удивления»,«Борода победы»,«Ресницы отчаяния»
1,Чему посвящена книга Владимира Солоухина «Третья охота»?,сбору грибов,рыбной ловле,утиной охоте,охоте за привидениями
2,Как с украинского языка переводится слово «брунька»?,Почка,Утка,Барыня,Дубинка
3,Кто из этих актеров сыграл в кино Гамлета?,Иннокентий Смоктуновский,Сергей Юрский,Валерий Золотухин,Владимир Высоцкий
4,Какое слово является названием рыболовной снасти?,Самодур,Сатрап,Деспот,Тиран
5,"Что Дон-Аминадо определил как «иллюзию, вошедшую в привычку»?",Счастье,Любовь,Счастливый брак,Социализм
6,Что в Древнем Египте считали слюной бога Сета?,Морскую соль,Мышьяк,Вино,Уксус
7,"Какая историческая область Малой Азии дала название и морю, являющемуся частью Средиземного, и одному из трех древнегреческих архитектурных ордеров?",Иония,Лигурия,Тиррения,Адрия
8,В предгорьях чего находится Флинт-Мамонтова пещера?,Аппалачей,Каскадных гор,Хребта Кабинет,Скалистых гор
9,К какой отрасли науки имеет отношение копенгагенская интерпретация?,Квантовая механика,Радиохимия,Небесная механика,Биофизика
