,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какая группа живых организмов не использует генетический код?,Используют все,Бактерии,Вирусы,Вироиды
1,Как по-другому назывался весенний бал у Сатаны в произведении М. Булгакова «Мастер и Маргарита»?,Бал ста королей,Бал тысячи полнолуний,Бал тридцати Чёрных Рыцарей,Бал тринадцати созвездий
2,"Какой кухне принадлежит блюдо ""форшмак""?",Еврейской,Китайской,Индийской,Грузинской
3,Какой обьект исследует американский космический аппарат «Оппортьюнити»?,Марс,Венеру,комету Галлея,Луну
4,"Сколько дней в году выходит в эфир информационная программа ""Время""?",363 дня - кроме 31 декабря и 1 января,364 дня - кроме 31 декабря,"362 дня - кроме 31 декабря, 8 марта, 9 мая",365 дней - каждый день
5,Какая цивилизация Бронзового Века зародилась на острове Крит 2500 лет до Нашей Эры?,Минойская,Римская,Турецкая,Греческая
6,"Какой поэт писал о своей лирической героине: «Я звал тебя, но ты не оглянулась, Я слёзы лил, но ты не снизошла...»?",Блок,Гумилёв,Бальмонт,Надсон
7,Что стало причиной эмиграции из России в 2017 году лидера группы «Ноль» Фёдора Чистякова?,Запрет организации «Свидетели Иеговы» в России,Успех последнего альбома «Updatedlive» в США,Принятие закона о запрете пропаганды гомосексуализма в России,Легализация марихуаны в штате Калифорния
8,Как в народе называют геморрагическую лихорадку с почечным синдромом (ГЛПС)?,Мышиная лихорадка,Птичья лихорадка,Свиная лихорадка,Коровья лихорадка
9,О полифонических мотетах какого средневекового композитора написал монографию Шерлок Холмс?,Орландо ди Лассо,Гийом де Машо,Жоскен Депре,Джованни Пьерлуиджи да Палестрина
