,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Где находилась родина Одиссея?,На Итаке,В Персии,В Константинополе,В Буxаресте
1,Значение какой функции больше?,Cos 0°,Cos 45°,Sin 60°,Sin 30°
2,Какая самая большая клетка человеческого организма?,Яйцеклетка,Тучная клетка,Адипоцит,Нейрон
3,Кого из наших клоунов называли «солнечным»?,Олег Попов,Юрий Никулин,Леонид Енгибаров,Карандаш
4,Какая террористическая организация похитила и убила премьер-министра Италии Альдо Моро?,Красные бригады,Коза ностра,Черный сентябрь,Черные пантеры
5,На каком полуострове находится Чичен-Ица?,Юкатан,Пиренейском,Аравийском,Малайском
6,На какой марке резины выступают в Немецких гонках DTM?,Hankook,Continental,Bridgestone,Pirelli
7,Кто из этих ученых дважды был лауреатом Нобелевской премии?,Лайнус Полинг,Альберт Эйнштейн,Нильс Бор,Макс Планк
8,Под руководством какого тренера футболисты ереванского «Арарата» единожды в своей истории стали чемпионами СССР?,Никита Симонян,Ахмед Алескеров,Артем Фальян,Гавриил Качалин
9,Какая поэтесса — автор стихов: «Назначь мне свиданье на этом свете. Назначь мне свиданье в двадцатом столетье...»?,Мария Петровых,Маргарита Алигер,Сильва Капутикян,Зинаида Гиппиус
