,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что возникает при неравномерном распределении атмосферного давления?,Ветер,Иней,Снег,Дождь
1,Чего нет у большинства рыб?,Легких,Печени,Мозга,Сердца
2,"Какой транспорт, использовавшийся Тодором Живковым, был затоплен дайверами болгарского клуба ""Одессос""?",Самолёт,Тепловоз,Автомобиль,Пароход
3,Какой альбом есть у группы «Пикник»?,"""Стекло""","""Хрусталь""","""Парафин""","""Алмаз"""
4,Заимствование из какого языка называется галлицизмом?,Французского,Русского,Немецкого,Испанского
5,"Кто считается первым европейским путешественником, побывавшем на территории, где сейчас расположен Нью-Йорк?",Джованни да Верраццано,Христофор Колумб,Андриан Блок,Генри Гудзон
6,Какой английский монарх скончался в 1952 году?,Георг VI,Эдуард IV,Георг IV,Эдуард VI
7,"Какое из этих имен означает ""распрягающий коней""?",Ипполит,Евпатий,Ксенофонт,Порфирий
8,Сколько законов роботехники предложил Айзек Азимов?,4,5,2,3
9,Кто из будущих маршалов Советского Союза в Первую мировую войну воевал в составе Русского экспедиционного корпуса во Франции?,Родион Малиновский,Иван Баграмян,Михаил Тухачевский,Борис Шапошников
