,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какую форму имел галстук у советских пионеров?,Треугольник,Жабо,Шнурок,Бабочка
1,Какой из этих городов расположен в Южном федеральном округе России?,Астрахань,Мурманск,Екатеринбург,Благовещенск
2,Какую разновидность овчарки называют «колли»?,Шотландская,Кавказская,Немецкая,Южнорусская
3,В каком городе есть музей пастилы?,Коломна,Наро-Фоминск,Ногинск,Калуга
4,"Кому Остап Бендер адресовал фразу: ""Обратитесь во всемирную лигу сексуальных реформ, может быть там помогут.""?",Паниковскому,Воробьянинову,Козлевичу,Балаганову
5,Чьей женой была хозяйка Домового из сказки Андерсена «Домовой и хозяйка»?,Садовника,Повара,Поэта,Художника
6,Какой из фьордов Норвегии самый длинный?,Согне-фьорд,Хардангер-фьорд,Нур-фьорд,Тронхеймс-фьорд
7,"Как называется единственное произведение Томаса Гейнсборо, которое имеется в российских музеях (а именно в Эрмитаже)?",Дама в голубом,"Портрет дочерей, преследующих бабочку",Пейзаж с дояркой,Портрет Сары Сиддонс
8,"Какому знаменитому путешественнику король пожаловал герб с надписью: ""Ты первый меня обогнул""?",Хуан Себастьян Элькано,Фрэнсис Дрейк,Фернан Магеллан,Христофор Колумб
9,Кто стал 13-ым чемпионом мира по шахматам?,Каспаров,Карпов,Фишер,Крамник
