,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что помогает собаке идти по следу?,Обоняние,Карта,Зрение,Компас
1,Какой из этих собачьих кормов существует?,"""Royal Canin""","""Doggy&#39;s""","""Royal Food""","""Royal Dogs"""
2,Как пользователи ПК обычно называют нелицензионное программное обеспечение?,Варез,Эксплоит,Флуд,Шаровара
3,Какой вид лебедя существует?,Шипун,Свистун,Крикун,Ворчун
4,С какой из этих стран Швейцария не граничит?,Андорра,Италия,Лихтенштейн,Франция
5,Какой из городов Бразилии является самым крупным?,Сан-Паулу,Рио-де-Жанейро,Белу-Оризонти,Бразилиа
6,Кто из российских классиков внес немалый вклад в лепидоптерологию (наука о бабочках)?,В. Набоков,О. Мандельштам,Н. Гумилев,И. Бунин
7,Какова масса ядра в соревнованиях женщин?,4 кг,"3,5 кг","5,5 кг",5 кг
8,Кто провел в 1962 году первый выпуск знаменитой телепередачи «Кинопанорама»?,Зиновий Гердт,Алексей Каплер,Рудольф Фурманов,Георгий Капралов
9,Каков размер Местного межзвёздного облака?,30 световых лет,100 000 световых лет,200 световых лет,1000 световых лет
