,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется несущая поверхность самолета?,Крыло,Киль,Лонжерон,Лопасть
1,"Что говорил Остап Бендер Паниковскому в ""Золотом теленке"": ""Голодный и небритый, вы будете лежать на ..., и никто к вам не придёт""?",Деревянном топчане,Промерзших нарах,Скрипучей кровати,Сундуке с бриллиантами
2,Какой селитры не существует?,Хлористая,Калийная,Аммонийная,Натриевая
3,Какая из этих опер написана не Р. Вагнером?,«Вильгельм Телль»,«Лоэнгрин»,«Парсифаль»,«Тристан и Изольда»
4,В какой стране до 1994 года действовала политика апартеида — «раздельного развития»?,ЮАР,Канада,Израиль,США
5,За достижения в какой области науки получил Нобелевскую премию Н. Н. Семенов?,Химия,Физика,Экономика,Биология
6,Что не относится к семейству вахтовых?,лобелия,фория,вилларсия,болотоцветник
7,Парламент какой страны является старейшим в мире?,Исландия,Ирландия,Испания,Италия
8,Что можно вычислить по формуле Герона?,Площадь треугольника,Скорость твердения бетона,Угол между двумя плоскостями,Объем пирамиды
9,Какое море омывает родину Одиссея?,Ионическое,Адриатическое,Эгейское,Мраморное
